exp_name,dataset,method,order,seed,lr,task,tasks,task_learning_flops,core_training_flops,learning_auxiliary_flops,cumulative_learning_flops,terminal_epoch_flops,terminal_epoch_samples,terminal_flops_per_sample,summary_file,log_file
spike-all,spike,tagfex,1,65,0.01,1,18,3243892533415310,3230446341138434,13446192276876,3243892533415310,174968511882598,483,362253647790.058,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-065.log
spike-all,spike,tagfex,1,65,0.01,2,18,5910376099888443,5157043827326562,753332272561881,9154268633303753,329564473739193,644,511746077234.7717,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-065.log
spike-all,spike,tagfex,1,65,0.01,3,18,8296702464787394,7333825034107556,962877430679838,17450971098091147,478624819292551,804,595304501607.6505,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-065.log
spike-all,spike,tagfex,1,65,0.01,4,18,11059242250020810,9876684852559376,1182557397461434,28510213348111957,655062192001686,965,678820924354.0787,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-065.log
spike-all,spike,tagfex,1,65,0.01,5,18,14189917379924684,12778716873157972,1411200506766712,42700130728036641,858391335385450,1126,762336887553.6857,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-065.log
spike-all,spike,tagfex,1,65,0.01,6,18,17673582639871327,16026055211360736,1647527428510591,60373713367907968,1087726137543351,1286,845821257809.7598,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-065.log
spike-all,spike,tagfex,1,65,0.01,7,18,21538356311669996,19644285432782156,1894070878887840,81912069679577964,1344797376533401,1447,929369299608.4319,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-065.log
spike-all,spike,tagfex,1,65,0.01,8,18,25769239160542137,23619660008689878,2149579151852259,107681308840120101,1628665249569271,1608,1012851523363.9745,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-065.log
spike-all,spike,tagfex,1,65,0.01,9,18,30369068353743724,27955017529460260,2414050824283464,138050377193863825,1939534705906102,1769,1096401755741.1543,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-065.log
spike-all,spike,tagfex,1,65,0.01,10,18,35335828670667217,32648341514744578,2687487155922639,173386205864531042,2277241903368623,1930,1179918084646.9548,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-065.log
spike-all,spike,tagfex,1,65,0.01,11,18,40640667190422232,37699565360533636,2941101829888596,214026873054953274,2613055815788651,2091,1249668013289.6465,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-065.log
spike-all,spike,tagfex,1,65,0.01,12,18,44222720875634822,41156952995097758,3065767880537064,258249593930588096,2848172424184012,2150,1324731360085.587,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-065.log
spike-all,spike,tagfex,1,65,0.01,13,18,46657853470190788,43531536893050612,3126316577140176,304907447400778884,3028473403640888,2149,1409247744830.567,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-065.log
spike-all,spike,tagfex,1,65,0.01,14,18,49268590988561239,46073091268487378,3195499720073861,354176038389340123,3217378603098989,2156,1492290632235.1526,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-065.log
spike-all,spike,tagfex,1,65,0.01,15,18,51844582471048084,48588085261630016,3256497209418068,406020620860388207,3398746004382340,2161,1572765388423.1096,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-065.log
spike-all,spike,tagfex,1,65,0.01,16,18,54065987538298698,50756908545783828,3309078992514870,460086608398686905,3570432172138694,2151,1659894082816.687,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-065.log
spike-all,spike,tagfex,1,65,0.01,17,18,56725658932308044,53349678987533036,3375979944775008,516812267330994949,3758512997413284,2159,1740858266518.427,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-065.log
spike-all,spike,tagfex,1,65,0.01,18,18,59110231905110464,55675486064348506,3434745840761958,575922499236105413,3936349569457806,2156,1825765106427.5537,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/search_spike_tagfex__order-1__lr-001__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr001/log/search_spike_tagfex__order-1__lr-001__seed-065.log
spike-all,spike,tagfex,1,65,0.05,1,18,3243892533415310,3230446341138434,13446192276876,3243892533415310,174968511882598,483,362253647790.058,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-065.log
spike-all,spike,tagfex,1,65,0.05,2,18,5910376099888443,5157043827326562,753332272561881,9154268633303753,329564473739193,644,511746077234.7717,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-065.log
spike-all,spike,tagfex,1,65,0.05,3,18,8296702464787394,7333825034107556,962877430679838,17450971098091147,478624819292551,804,595304501607.6505,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-065.log
spike-all,spike,tagfex,1,65,0.05,4,18,11059242250020810,9876684852559376,1182557397461434,28510213348111957,655062192001686,965,678820924354.0787,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-065.log
spike-all,spike,tagfex,1,65,0.05,5,18,14189917379924684,12778716873157972,1411200506766712,42700130728036641,858391335385450,1126,762336887553.6857,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-065.log
spike-all,spike,tagfex,1,65,0.05,6,18,17673582639871465,16026055211360874,1647527428510591,60373713367908106,1087726137543351,1286,845821257809.7598,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-065.log
spike-all,spike,tagfex,1,65,0.05,7,18,21538356311669996,19644285432782156,1894070878887840,81912069679578102,1344797376533401,1447,929369299608.4319,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-065.log
spike-all,spike,tagfex,1,65,0.05,8,18,25769239160542137,23619660008689878,2149579151852259,107681308840120239,1628665249569271,1608,1012851523363.9745,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-065.log
spike-all,spike,tagfex,1,65,0.05,9,18,30369068353743724,27955017529460260,2414050824283464,138050377193863963,1939534705906102,1769,1096401755741.1543,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-065.log
spike-all,spike,tagfex,1,65,0.05,10,18,35335828670667217,32648341514744578,2687487155922639,173386205864531180,2277241903368623,1930,1179918084646.9548,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-065.log
spike-all,spike,tagfex,1,65,0.05,11,18,40640667190422232,37699565360533636,2941101829888596,214026873054953412,2613055815788651,2091,1249668013289.6465,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-065.log
spike-all,spike,tagfex,1,65,0.05,12,18,44222720875634822,41156952995097758,3065767880537064,258249593930588234,2848172424184012,2150,1324731360085.587,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-065.log
spike-all,spike,tagfex,1,65,0.05,13,18,46657853470190788,43531536893050612,3126316577140176,304907447400779022,3028473403640888,2149,1409247744830.567,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-065.log
spike-all,spike,tagfex,1,65,0.05,14,18,49268590988561239,46073091268487378,3195499720073861,354176038389340261,3217378603098989,2156,1492290632235.1526,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-065.log
spike-all,spike,tagfex,1,65,0.05,15,18,51844582471048084,48588085261630016,3256497209418068,406020620860388345,3398746004382340,2161,1572765388423.1096,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-065.log
spike-all,spike,tagfex,1,65,0.05,16,18,54065987538298698,50756908545783828,3309078992514870,460086608398687043,3570432172138694,2151,1659894082816.687,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-065.log
spike-all,spike,tagfex,1,65,0.05,17,18,56725658932308044,53349678987533036,3375979944775008,516812267330995087,3758512997413284,2159,1740858266518.427,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/search_spike_tagfex__order-1__lr-005__seed-065__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_spike-all/tagfex/order1/lr005/log/search_spike_tagfex__order-1__lr-005__seed-065.log
