exp_name,method,dataset,order,seed,backbone,best_lr,tasks,final_epoch_train_loss,training_runtime_s,training_gpu_ms,terminal_flops_per_sample,overall_learning_flops,core_training_flops,learning_auxiliary_flops,single_sample_forward_flops,model_parameter_bytes,model_buffer_bytes,optimizer_state_bytes,persistent_storage_bytes,persistent_storage_mib,inference_latency_ms_per_sample,peak_allocated_gpu_memory_mib,task_1_acc,task_2_acc,task_3_acc,task_4_acc
texture-all-4,fecam,texture,1,54,resnet18_cifar,0.1,4,0.026307496118048827,139.97341011697426,141148.859375,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.720322683264385,10091.388671875,0.4696969696969697,0.12698412698412698,0.8076923076923077,0.9830508474576272
texture-all-4,fecam,texture,1,55,resnet18_cifar,0.05,4,0.0009592924849130213,140.38271552999504,141497.515625,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.8253273751203475,10091.388671875,0.8484848484848485,0.3968253968253968,0.9807692307692307,1.0
texture-all-4,fecam,texture,1,56,resnet18_cifar,0.01,4,0.01185264065861702,144.3733950710157,145526.59375,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.42384755846190575,10091.388671875,1.0,0.6349206349206349,1.0,0.9830508474576272
texture-all-4,fecam,texture,2,52,resnet18_cifar,0.1,4,0.05712602424124877,142.6936347729934,143789.609375,460036511146.28705,5525038338422924,5525038338422924,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.6575294417416444,10091.84375,0.8518518518518519,1.0,0.9375,0.10714285714285714
texture-all-4,fecam,texture,2,53,resnet18_cifar,0.05,4,0.0015417509654071181,140.73904303400195,141805.921875,460036511146.28705,5525038338422924,5525038338422924,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.5669427458390904,10091.84375,1.0,0.6515151515151515,1.0,1.0
texture-all-4,fecam,texture,2,54,resnet18_cifar,0.1,4,0.0959911609068513,140.45334250899032,141523.75,460036511146.28705,5525038338422924,5525038338422924,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.6690347708475505,10091.84375,0.8888888888888888,0.3939393939393939,0.984375,0.6607142857142857
texture-all-4,fecam,texture,2,55,resnet18_cifar,0.1,4,0.09218360558152199,145.9497270629945,147232.671875,460036511146.28705,5525038338422924,5525038338422924,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.7662820666761642,10091.84375,0.9814814814814815,0.18181818181818182,0.640625,0.9464285714285714
texture-all-4,fecam,texture,2,56,resnet18_cifar,0.1,4,0.01135748076873521,142.1123609420174,143225.21875,460036511146.28705,5525038338422924,5525038338422924,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.6622456625336781,10091.84375,0.9629629629629629,0.45454545454545453,1.0,0.9821428571428571
texture-all-4,fecam,texture,3,52,resnet18_cifar,0.05,4,0.0027471282247764368,141.321095805004,142468.546875,460036527550.81165,5529638662156084,5529638662156084,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.4912000832822135,10091.388671875,1.0,1.0,0.9491525423728814,1.0
texture-all-4,fecam,texture,3,53,resnet18_cifar,0.1,4,0.012093558333193262,139.951574642997,140965.875,460036527550.81165,5529638662156084,5529638662156084,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.5567695665983289,10091.388671875,0.4426229508196721,0.43859649122807015,0.7288135593220338,0.9841269841269841
texture-all-4,fecam,texture,3,54,resnet18_cifar,0.05,4,0.024750519978503385,145.96943461100454,147097.203125,460036527550.81165,5529638662156084,5529638662156084,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.7067707249613401,10091.388671875,1.0,0.8947368421052632,0.9830508474576272,0.6666666666666666
texture-all-4,fecam,texture,3,55,resnet18_cifar,0.1,4,0.023744334653019904,143.37116056999366,144445.21875,460036527550.81165,5529638662156084,5529638662156084,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.4801274249984999,10091.388671875,0.6721311475409836,0.7543859649122807,1.0,0.7142857142857143
